match_id,match_title,event,date,format,teams,score,maps_played,patch,pick_ban_info
378825,Team Heretics vs FNATIC,Valorant Champions 2024,2024-08-15 06:35:00,Bo3,Team Heretics vs FNATIC,2 - 0,2,Patch 9.02,FNC ban Icebox; TH ban Ascent; FNC pick Lotus; TH pick Abyss; FNC ban Sunset; TH ban Bind; Haven remains
378831,DRX vs Trace Esports,Valorant Champions 2024,2024-08-16 04:00:00,Bo3,DRX vs Trace Esports,2 - 0,2,Patch 9.02,TE ban Icebox; DRX ban Ascent; TE pick Lotus; DRX pick Abyss; TE ban Bind; DRX ban Haven; Sunset remains
378832,G2 Esports vs FNATIC,Valorant Champions 2024,2024-08-16 05:50:00,Bo3,G2 Esports vs FNATIC,0 - 2,2,Patch 9.02,FNC ban Icebox; G2 ban Sunset; FNC pick Haven; G2 pick Bind; FNC ban Abyss; G2 ban Ascent; Lotus remains
378826,Sentinels vs EDward Gaming,Valorant Champions 2024,2024-08-17 04:00:00,Bo3,Sentinels vs EDward Gaming,1 - 2,3,Patch 9.02,EDG ban Icebox; SEN ban Bind; EDG pick Haven; SEN pick Lotus; EDG ban Ascent; SEN ban Abyss; Sunset remains
378827,LEVIATÁN vs Team Heretics,Valorant Champions 2024,2024-08-17 07:15:00,Bo3,LEVIATÁN vs Team Heretics,2 - 0,2,Patch 9.02,LEV ban Bind; TH ban Ascent; LEV pick Icebox; TH pick Lotus; LEV ban Abyss; TH ban Sunset; Haven remains
378834,Sentinels vs FNATIC,Valorant Champions 2024,2024-08-18 04:00:00,Bo3,Sentinels vs FNATIC,2 - 1,3,Patch 9.02,SEN ban Haven; FNC ban Icebox; SEN pick Sunset; FNC pick Bind; SEN ban Abyss; FNC ban Ascent; Lotus remains
378833,Team Heretics vs DRX,Valorant Champions 2024,2024-08-18 07:25:00,Bo3,Team Heretics vs DRX,2 - 1,3,Patch 9.02,DRX ban Bind; TH ban Ascent; DRX pick Abyss; TH pick Sunset; DRX ban Lotus; TH ban Haven; Icebox remains
378828,EDward Gaming vs LEVIATÁN,Valorant Champions 2024,2024-08-23 03:00:00,Bo3,EDward Gaming vs LEVIATÁN,2 - 1,3,Patch 9.02,LEV ban Bind; EDG ban Ascent; LEV pick Icebox; EDG pick Lotus; LEV ban Haven; EDG ban Sunset; Abyss remains
378835,Team Heretics vs Sentinels,Valorant Champions 2024,2024-08-23 06:45:00,Bo3,Team Heretics vs Sentinels,2 - 1,3,Patch 9.02,SEN ban Sunset; TH ban Lotus; SEN pick Haven; TH pick Icebox; SEN ban Bind; TH ban Ascent; Abyss remains
378836,LEVIATÁN vs Team Heretics,Valorant Champions 2024,2024-08-24 03:00:00,Bo5,LEVIATÁN vs Team Heretics,1 - 3,4,Patch 9.02,LEV ban Bind; TH ban Ascent; LEV pick Icebox; TH pick Sunset; LEV pick Abyss; TH pick Lotus; Haven remains
378829,EDward Gaming vs Team Heretics,Valorant Champions 2024,2024-08-25 03:00:00,Bo5,EDward Gaming vs Team Heretics,3 - 2,5,Patch 9.02,EDG ban Ascent; EDG ban Icebox; EDG pick Haven; TH pick Sunset; EDG pick Lotus; TH pick Bind; Abyss remains
